"","evangelical","attend","prayschool","literal","male","white","coldeg","repubid","age"
"649",0,2,0,0,0,0,0,2,27
"650",0,2.39943208707998,0,0,1,1,0,3,39
"651",1,8,0,1,0,0,0,3,46
"652",0,3,1,1,0,1,0,3,18
"653",1,7,0,0,1,0,0,0,46
"654",0,0,1,1,0,1,0,0,80
"655",0,0,0,1,0,1,0,1,77
"656",0,0,0,1,1,0,1,4,61
"657",0,0,0,0,0,1,0,3,46
"658",0,0,0,0,1,1,1,4,53
"659",0,2,0,0,0,1,0,3,32
"660",0,0,1,0,0,1,0,1,51
"661",0,2,0,0,1,1,0,3,32
"662",0,4,0,0,1,1,0,5,38
"663",0,3,0,0,1,1,1,0,50
"664",0,7,0,0,0,1,1,5,46
"665",0,0,0,0,0,1,0,6,42
"666",0,3,1,0,1,1,0,5,31
"667",0,2,1,0,0,1,0,2,47
"668",0,3.26471028597095,0,0,0,1,0,5,45
"669",0,2,0,0,0,1,0,4,26
"670",0,4,0,0,0,1,1,1,45
"671",0,5,0,0,0,1,0,5,32
"672",1,2,1,0,1,1,0,4,31
"673",0,1,0,0,0,1,1,2,40
"674",0,0,1,0,0,1,0,3,18
"675",0,4.26172125883109,0,1,0,0,0,1,44
"676",0,4,1,0,0,0,0,0,35
"677",1,3,0,1,0,0,0,2,31
"678",0,7,0,1,0,0,0,3,50
"679",0,4.26172125883109,1,1,0,0,0,0,37
"680",1,7,0,0,1,1,0,6,37
"681",0,7,0,1,1,1,0,4,19
"682",0,0,0,0,1,1,0,4,28
"683",0,0,0,0,1,1,0,5,79
"684",1,3,0,1,0,1,1,6,31
"685",0,5,0,0,0,1,1,1,33
"686",1,0,0,0,1,1,0,5,56
"687",1,5,0,0,0,1,1,5,30
"688",1,7,0,0,1,1,0,3,22
"689",0,4,1,0,0,1,0,3,57
"690",0,3,0,1,0,1,0,3,44
"691",0,3,0,0,1,1,0,1,38
"692",0,5,0,0,0,1,0,0,60
"693",0,0,0,0,0,1,0,6,21
"694",0,7,0,0,0,1,1,5,35
"695",0,0,0,0,1,1,0,5,49
"696",0,6,0,0,0,1,1,1,37
"697",0,3,1,1,1,1,0,3,61
"698",0,0,0,0,0,1,0,0,67
"699",0,0,0,1,0,1,0,2,63
"700",0,4.26172125883109,1,1,0,1,0,3,23
"701",0,2,0,1,0,1,0,1,62
"702",0,0,0,0,0,1,0,3,41
"703",0,2,1,0,1,1,0,0,47
"704",1,1,1,0,0,1,1,0,40
"705",1,1,0,0,1,1,0,3,22
"706",0,1,1,0,1,1,0,3,32
"707",0,1,1,0,1,1,0,3,26
"708",1,5,0,1,0,1,0,6,80
"709",0,3,0,0,1,1,0,3,57
"710",0,4,1,0,0,1,0,1,33
"711",0,5,1,1,0,0,0,2,20
"712",0,4,0,0,1,1,0,1,19
"713",0,1,0,0,1,1,0,1,66
"714",0,3,0,0,1,1,0,6,56
"715",0,3.26471028597095,0,0,0,1,0,2,44
"716",0,2,0,0,1,1,0,6,57
"717",0,3.26471028597095,0,0,0,1,0,3,68
"718",1,7,0,1,1,1,0,1,81
"719",1,4,0,1,1,1,1,4,27
"720",0,3,1,1,0,0,0,3,26
"721",1,2,1,0,1,1,0,1,44.0891923300407
"722",0,3,0,0,0,1,0,5,31
"723",0,2,0,0,1,1,1,5,37
"724",0,5,0,1,0,0,0,1,52
"725",0,3,1,0,0,1,0,2,45
"726",0,3,0,0,0,1,1,4,69
"727",0,1,0,0,1,1,0,5,63
"728",0,0,0,0,1,1,0,0,79
"729",0,7,0,1,0,1,0,4,82
"730",0,3.26471028597095,0,0,1,1,1,0,74
"731",0,3,0,0,1,0,0,3,36
"732",0,7,0,1,0,1,0,5,66
"733",0,0,0,0,1,1,0,1,54
"734",0,6,1,0,1,1,1,3,73
"735",1,1,0,0,1,1,0,5,62
"736",0,6,0,1,1,1,0,0,81
"737",0,0,1,0,0,1,1,1,88
"738",0,2,0,0,1,1,0,4,74
"739",0,4,0,0,1,1,0,5,52
"740",0,4,1,0,1,1,0,5,83
"741",1,7,0,0,1,1,1,6,49
"742",0,8,0,0,0,1,0,5,42
"743",0,3,0,0,1,1,0,2,54
"744",0,7,0,0,1,1,0,1,20
"745",1,2,0,0,1,1,1,6,65
"746",1,8,0,0,1,1,1,3,53
"747",0,7,0,0,1,0,1,2,36
"748",0,1,0,0,0,1,0,3,48
"749",0,3,0,0,0,1,0,5,36
"750",0,4,0,0,0,1,0,0,43
"751",0,3,1,0,0,1,0,1,24
"752",0,2,0,0,1,1,0,3,25
"753",0,2,0,0,0,1,0,3,32
"754",0,0,1,0,0,1,1,2,51
"755",0,7,1,0,1,1,0,0,56
"756",1,5,0,1,0,1,0,6,43
"757",0,0,0,0,0,1,0,4,20
"758",0,6,0,1,1,1,0,4,74
"759",0,4,1,0,0,1,0,1,69
"760",0,0,0,1,1,1,0,3,19
"761",0,0,0,0,1,1,0,3,58
"762",0,0,0,0,1,1,0,2,52
"763",0,2,0,0,1,1,1,6,56
"764",0,0,1,0,1,1,0,1,22
"765",1,7,0,0,0,1,0,5,71
"766",1,7,0,0,1,1,0,6,45
"767",0,5,0,0,0,1,0,1,46
"768",0,5,0,0,0,1,0,1,36
"769",0,0,0,0,1,1,0,1,32
"770",0,0,1,0,0,1,1,4,26
"771",0,0,0,0,1,1,0,5,24
"772",0,7,0,1,1,1,0,3,24
"773",1,4,1,1,1,1,0,6,44
"774",0,0,0,0,1,1,0,3,44
"775",0,2,0,0,1,1,1,4,35
"776",0,2,1,0,0,1,0,0,47
"777",0,3,0,0,1,1,0,5,21
"778",0,0,1,0,1,1,1,4,27
"779",0,4,0,0,1,1,0,5,23
"780",0,0,1,0,0,1,0,2,84
"781",0,4,0,0,0,1,0,2,54
"782",0,7,0,0,0,1,0,1,45
"783",0,7,0,1,0,1,0,0,73
"784",1,7,1,1,1,1,0,5,79
"785",0,7,0,1,1,1,0,5,38
"786",1,4,0,0,1,1,0,2,20
"787",1,7,0,0,0,1,0,5,32
"788",1,6,0,1,1,1,0,6,34
"789",0,0,1,0,0,1,1,3,44
"790",0,2,1,0,1,1,0,5,30
"791",0,0,1,0,1,1,1,2,39
"792",0,0,0,0,1,1,1,2,50
"793",0,3.26471028597095,0,0,0,1,0,2.82677301890064,48
"794",1,0,0,0,1,1,0,3,34
"795",0,2,0,0,0,1,0,0,61
"796",0,1,0,0,1,1,1,2,47
"797",0,8,1,1,0,1,1,3,44
"798",0,5,0,1,1,0,0,0,44
"799",0,0,0,0,1,1,1,4,32
"800",0,2,1,0,1,1,1,5,45
"801",0,4,0,0,0,1,0,1,61
"802",0,1,1,0,0,1,1,2,38
"803",0,0,1,0,0,1,1,2,68
"804",0,7,0,0,1,1,0,6,67
"805",0,0,1,0,0,1,0,1,63
"806",0,5,1,0,0,1,0,4,36
"807",0,3,1,0,0,1,0,3,46
"808",0,3.26471028597095,0,0,1,1,0,1,81
"809",0,7,0,0,0,1,0,0,75
"810",0,3,0,0,0,1,0,0,85
"811",0,0,0,1,0,1,0,3,71
"812",1,8,0,0,1,1,1,6,36
"813",1,2,0,1,0,1,0,3,38
"814",1,7,0,0,0,1,0,3,68
"815",1,1,0,1,1,1,0,3,46
"816",0,3,1,1,0,1,0,3,76
"817",0,3,0,0,1,1,1,4,26
"818",0,5,0,0,0,1,0,1,76
"819",0,3,0,0,0,0,0,1,47
"820",1,8,0,0,0,1,1,6,28
"821",0,3,0,0,1,1,0,3,45
"822",0,0,0,0,1,1,0,2,38
"823",1,0,0,0,1,1,0,3,67
"824",0,0,0,1,1,1,0,4,53
"825",0,5,0,1,1,0,0,3,37
"826",1,2,0,1,0,1,0,3,28
"827",0,3,0,1,0,0,0,3,30
"828",1,5,0,0,0,1,0,4,72
"829",1,1,0,1,0,1,0,3,22
"830",1,6,0,1,1,1,0,3,75
"831",0,0,0,0,0,1,0,2,18
"832",0,6,0,0,1,1,1,6,75
"833",0,6,1,0,0,1,0,4,77
"834",0,5,0,0,0,1,0,6,40
"835",0,7,1,1,1,1,0,3,73
"836",0,7,1,0,0,1,1,5,42
"837",0,3.26471028597095,0,0,0,1,0,6,62
"838",0,5,0,0,0,1,0,4,72
"839",0,5,1,0,1,1,1,5,44
"840",1,7,0,0,1,1,0,6,80
"841",0,7,0,0,1,0,0,3,32
"842",1,4,0,0,1,1,1,5,23
"843",1,1,0,0,0,1,0,6,37
"844",1,8,0,1,0,1,0,6,78
"845",0,3,0,0,0,1,1,6,31
"846",0,8,0,1,0,1,0,1,87
"847",0,1,0,0,1,1,0,3,83
"848",0,7,0,0,0,1,0,4,76
"849",1,4,0,0,0,1,0,3,83
"850",0,5,0,0,0,1,1,5,83
"851",0,8,0,0,1,1,1,1,49
"852",0,7,0,0,1,1,1,6,66
"853",0,5,0,0,0,1,1,1,72
"854",0,3,1,0,0,0,1,5,46
"855",1,1,0,0,0,1,1,6,73
"856",0,0,0,0,1,1,0,3,41
"857",1,3,1,0,0,1,0,5,39
"858",0,7,0,0,0,1,0,5,59
"859",0,7,0,0,0,1,0,2,83
"860",0,6,0,0,0,1,0,0,51
"861",1,8,0,0,1,1,0,0,46
"862",0,0,1,0,0,1,0,2,25
"863",1,7,0,0,0,1,0,6,88
"864",0,0,0,0,0,0,0,3,26
"865",0,4,0,0,0,0,0,4,31
"866",1,8,1,0,0,1,0,3,65
"867",0,0,0,0,1,1,0,1,37
"868",1,8,0,1,1,1,0,3,52
"869",1,0,0,0,1,1,0,4,60
"870",1,2,0,0,0,1,0,2,61
"871",0,7,0,0,1,1,1,6,59
"872",0,0,0,0,1,1,0,3,28
"873",1,4,0,0,0,1,1,4,31
"874",0,8,0,0,0,1,1,4,31
"875",0,0,0,1,0,1,0,3,21
"876",0,0,0,0,1,1,0,3,84
"877",0,7,1,0,1,1,0,3,86
"878",0,5,0,0,0,1,0,3,72
"879",0,5,0,0,0,1,0,1,79
"880",1,3,0,0,0,1,0,2,76
"881",0,5,0,0,1,1,0,5,89
"882",1,7,1,0,0,1,0,0,76
"883",0,6,0,0,0,1,0,3,85
"884",0,7,0,1,0,1,0,1,31
"885",1,7,0,1,1,1,0,1,67
"886",1,2,0,0,0,1,0,2,70
"887",0,3,0,0,0,1,0,3,31
"888",0,8,0,0,0,1,0,3,31
"889",1,8,0,0,0,1,1,6,45
"890",1,5,1,0,1,1,0,1,53
"891",1,8,1,1,0,1,0,1,77
"892",1,8,1,0,1,1,1,6,45
"893",1,7,0,0,0,1,1,1,39
"894",0,3,1,0,0,1,0,6,55
"895",1,7,0,1,1,1,1,6,52
"896",1,8,0,0,0,1,1,5,60
"897",0,8,0,1,0,0,1,1,30
"898",1,7,0,1,1,1,0,6,60
"899",1,5,0,1,1,1,0,1,48
"900",1,7,0,1,1,1,0,4,50
"901",0,7,0,0,0,0,0,3,20
"902",1,7,0,1,0,1,1,6,86
"903",0,6,0,1,1,1,0,5,21
"904",0,2,1,0,0,0,0,3,69
"905",0,0,0,0,0,0,0,2,23
"906",0,8,0,1,0,0,0,5,80
"907",0,5,0,0,0,0,0,0,37
"908",0,8,0,1,0,0,0,3,58
"909",1,2,0,0,0,1,0,1,37
"910",0,0,0,1,0,1,0,5,59
"911",0,7,0,0,1,0,0,1,47
"912",1,0,0,1,0,1,0,6,79
"913",1,2,0,0,1,1,0,2,20
"914",0,3,0,1,0,1,0,4,71
"915",0,0,0,0,0,1,0,1,34
"916",1,5,0,1,1,1,0,3,19
"917",1,3,0,0,0,1,0,4,29
"918",0,0,0,0,0,1,0,4,44
"919",0,5,0,1,1,0,0,2,26
"920",0,4,0,0,1,1,1,6,41
"921",0,0,0,0,0,1,0,0,84
"922",1,0,1,0,1,1,0,3,32
"923",1,0,1,0,1,1,0,2,55
"924",1,8,0,0,1,1,1,5,38
"925",1,2,0,1,1,1,0,2,49
"926",1,8,0,0,0,1,0,4,24
"927",1,2,0,1,0,1,0,2,24
"928",1,8,0,0,1,1,1,4,35
"929",1,4,0,0,1,1,1,2,63
"930",0,0,0,0,1,1,0,4,41
"931",1,3,0,1,0,1,0,2,40
"932",1,4,0,0,0,1,0,4,56
"933",1,1,0,1,0,1,0,3,20
"934",0,1,0,0,0,1,0,5,42
"935",0,2,1,0,1,1,1,2,27
"936",0,1,0,1,0,1,0,6,42
"937",0,0,1,0,0,1,1,1,50
"938",1,0,0,1,0,0,0,3,22
"939",0,1,0,0,0,1,1,2,26
"940",0,8,0,0,0,1,1,0,43
"941",0,3,0,1,0,0,0,1,44
"942",0,2,0,0,0,1,0,1,76
"943",0,5,0,1,0,0,1,0,46
"944",1,5,1,1,0,1,1,3,34
"945",0,0,0,0,1,1,0,3,26
"946",1,8,0,1,1,1,1,6,44
"947",0,4,0,1,1,1,0,6,29
"948",1,1,0,0,0,0,0,3,31
"949",0,2,0,0,1,1,0,6,39
"950",0,0,1,0,0,1,1,2,51
"951",0,2,0,0,0,1,1,2,61
"952",0,1,0,0,1,1,1,2,56
"953",0,0,1,0,0,1,1,3,50
"954",0,2,0,0,1,0,0,1,49
"955",0,0,0,0,0,1,0,0,50
"956",0,3,1,0,0,1,1,0,35
"957",0,5,0,1,0,1,0,0,61
"958",0,8,1,0,0,1,0,1,32
"959",0,0,0,0,1,1,1,3,56
"960",0,1,1,0,0,1,1,1,35
"961",1,7,1,0,1,1,1,4,46
"962",0,7,1,0,1,1,1,0,39
"963",1,0,0,0,0,1,1,1,41
"964",0,2.39943208707998,0,0,1,1,0,1,34
"965",0,1,1,0,0,1,1,5,34
"966",0,0,0,0,0,1,1,3,28
"967",1,0,1,0,0,1,0,6,47
"968",0,2,0,0,0,1,0,1,42
"969",0,0,0,0,1,1,0,4,37
"970",0,0,1,0,0,1,0,1,40
"971",0,2,0,1,1,1,0,2,50
"972",0,1,1,0,1,1,0,5,42
"973",1,3,0,0,0,1,0,5,43
"974",0,0,0,1,1,1,0,0,76
"975",1,7,0,0,0,1,0,0,78
"976",1,7,0,1,1,1,1,6,41
"977",0,7,0,0,1,1,1,5,61
"978",1,6,1,1,0,1,1,3,49
"979",0,7,0,0,0,1,1,6,59
"980",1,5,0,0,0,1,0,2,39
"981",0,0,0,0,1,1,0,4,24
"982",0,3,0,1,0,1,0,0,31
"983",0,0,1,1,0,0,0,3,35
"984",1,7,0,0,0,1,0,6,29
"985",0,2,0,0,1,1,0,2,37
"986",1,0,1,0,1,1,0,5,41
"987",1,2,0,0,1,1,0,5,44
"988",0,4,0,0,0,0,0,1.74656852993833,37
"989",1,5,0,1,0,1,1,5,27
"990",0,5,1,0,1,1,0,1,47
"991",0,1,0,0,0,1,0,3,38
"992",0,7,1,0,0,1,0,0,51
"993",1,7,1,0,0,1,1,6,30
"994",0,5,0,0,1,1,1,5,27
"995",0,8,1,0,0,1,0,0,63
"996",1,8,0,1,1,1,0,4,76
"997",0,2,0,0,1,1,0,1,22
"998",1,7,0,0,0,1,0,3,52.7439421850645
"999",1,3,0,0,1,1,0,0,75
"1000",1,7,1,0,1,1,0,0,58
"1001",0,1,1,0,0,1,0,0,56
"1002",1,4,0,0,1,1,0,3,42
"1003",0,7,0,0,0,1,0,0,58
"1004",1,3,1,1,0,1,0,3,36
"1005",0,5,1,0,1,1,0,0,44
"1006",0,2,1,1,0,1,0,3,21
"1007",1,5,0,1,0,1,0,5,23
"1008",0,1,0,0,0,1,0,2,22
"1009",0,0,1,0,1,1,0,3,30
"1010",0,0,1,0,0,1,0,3,41
"1011",0,0,0,0,0,1,0,1,52
"1012",1,3,0,0,1,1,1,3,53
"1013",1,4,0,0,1,1,0,3,52
"1014",0,0,0,0,0,1,0,1,74
"1015",0,2,1,0,0,1,1,0,26
"1016",0,0,0,0,1,1,0,5,21
"1017",0,0,1,0,0,1,0,5,30
"1018",0,7,0,0,1,1,1,1,73
"1019",0,6,0,0,0,0,0,0,18
"1020",0,3,1,0,1,0,0,0,21
"1021",1,7,1,1,0,1,1,5,54
"1022",0,0,0,0,1,1,0,1,34
"1023",1,4,0,1,1,1,0,1,33
"1024",0,7,0,0,1,1,0,1,25
"1025",0,0,0,0,0,1,0,3,30
"1026",0,4,0,1,0,1,0,3,42
"1027",0,7,0,1,0,1,0,1,27
"1028",0,3,0,0,1,1,0,0,28
"1029",0,7,0,0,0,1,0,1,37
"1030",0,7,0,0,0,1,0,1,39
"1031",0,2,0,1,0,1,0,3,36
"1032",0,5,0,1,1,0,0,1,53
"1033",0,7,1,1,0,0,0,5,51
"1034",0,0,0,0,0,1,0,2,22
"1035",0,2,1,1,0,1,0,1,23
"1036",0,7,0,1,0,1,0,3,40
"1037",1,5,0,0,1,1,0,5,44
"1038",0,3,1,0,0,1,1,1,39
"1039",1,2,0,0,0,1,1,2,34
"1040",0,3,1,0,0,0,0,3,45
"1041",0,0,0,0,1,1,0,3,61
"1042",0,0,0,0,1,1,0,4,56
"1043",0,8,0,0,1,0,0,1,21
"1044",1,3,0,0,0,1,0,1,38
"1045",0,7,0,0,0,1,0,1,36
"1046",0,4,0,1,0,0,0,1,41
"1047",0,7,0,1,1,0,0,1,36
"1048",0,7,0,0,0,0,0,1,24
"1049",0,4,1,1,1,0,0,5,42
"1050",0,3,0,1,1,0,0,3,43
"1051",0,0,1,0,1,1,1,4,63
"1052",0,0,0,0,0,1,0,5,46
"1053",0,0,0,0,1,0,0,3,27
"1054",0,4,1,1,0,0,0,1,22
"1055",0,2,0,0,1,1,0,2,19
"1056",0,2,0,0,1,1,0,4,24
"1057",0,5,0,0,1,0,0,5,40
"1058",0,7,0,1,1,0,0,5,24
"1059",0,2,0,0,1,1,1,6,73
"1060",0,0,1,0,1,1,1,5,40
"1061",0,6,0,0,1,1,0,3,78
"1062",0,0,0,0,1,0,0,0,33
"1063",0,5,0,0,1,0,0,0,40
"1064",1,8,0,1,1,1,0,6,78
"1065",1,6,0,1,0,1,0,3,39
"1066",0,7,0,0,0,0,0,2,43
"1067",0,1,0,0,1,1,0,1,41
"1068",0,0,0,0,1,1,0,6,59
"1069",0,3,0,1,1,1,0,1,31
"1070",0,8,0,1,0,1,0,3,50
"1071",1,4,0,0,1,1,0,2,18
"1072",0,2,1,0,0,1,1,1,53
"1073",0,7,1,0,0,1,1,5,42
"1074",0,3,0,0,1,0,1,2,67
"1075",0,0,0,0,0,1,1,6,41
"1076",1,3,0,0,0,0,1,1,43
"1077",1,6,1,0,1,1,1,5,60
"1078",0,0,1,0,1,1,0,3,62
"1079",0,0,0,0,0,1,0,2,35
"1080",0,0,1,0,0,1,1,1,30
"1081",0,0,1,0,1,1,0,2,70
"1082",0,0,0,0,0,1,0,0,86
"1083",0,1,0,0,0,1,0,1,36
"1084",0,7,0,1,0,1,0,2,75
"1085",0,7,0,0,1,1,1,2,63
"1086",0,4,0,0,1,1,0,5,26
"1087",0,7,0,0,1,1,1,6,74
"1088",0,2,1,0,0,1,1,6,32
"1089",0,0,1,0,0,1,1,0,81
"1090",0,2,0,0,0,1,0,5,37
"1091",0,0,1,0,1,1,1,1,80
"1092",1,1,0,1,1,1,1,6,86
"1093",0,3,1,0,0,1,0,1,63
"1094",1,7,0,1,1,1,1,6,45
"1095",1,7,0,1,1,1,1,6,60
"1096",0,3,0,1,1,0,0,0,56
"1097",0,7,0,0,1,0,0,2,44
"1098",0,1,1,0,1,1,0,4,22
"1099",1,7,0,1,0,1,0,3,50
"1100",0,3,0,0,1,1,1,4,25
"1101",1,3,0,0,1,0,0,3,43
"1102",0,1,0,0,1,1,0,3,27
"1103",0,5,0,0,1,1,1,0,51
"1104",1,0,0,0,1,1,0,5,28
"1105",0,1,0,0,0,1,0,0,45
"1106",1,5,0,1,1,1,0,6,24
"1107",0,2,0,0,1,1,0,3,43
"1108",1,7,1,1,0,1,1,5,32
"1109",0,2,1,1,1,1,0,3,25
"1110",0,4,0,0,0,1,0,3,22
"1111",0,2,0,0,0,1,0,3,30
"1112",0,0,0,0,0,1,0,5,40
"1113",0,0,0,0,1,1,0,0,24
"1114",0,3,1,0,0,1,1,3,25
"1115",0,7,0,1,0,1,0,1,78
"1116",0,2,0,1,0,1,0,5,32
"1117",0,3,0,0,0,1,0,1,49
"1118",1,8,0,1,1,1,0,5,72
"1119",0,7,0,1,0,1,0,6,19
"1120",0,5,1,1,0,1,0,2,37
"1121",0,6,0,0,1,1,0,1,49
"1122",0,7,0,1,0,1,0,1,24
"1123",0,0,0,1,0,1,0,3,20
"1124",0,1,1,0,1,1,0,3,21
"1125",0,5,1,0,0,1,0,1,40
"1126",0,8,0,0,0,1,0,1,81
"1127",0,2,1,0,0,1,0,3,42
"1128",0,2,0,0,1,1,1,3,40
"1129",0,5,0,1,0,1,0,0,80
"1130",0,7,0,0,0,1,0,1,52
"1131",0,5,0,0,1,0,0,0,40
"1132",0,0,0,0,0,1,0,3,61
"1133",0,6,0,1,1,0,0,0,45
"1134",0,2,0,0,1,1,0,1,19
"1135",0,0,0,1,0,1,0,5,30
"1136",0,0,0,0,0,0,0,1,71
"1137",0,0,0,0,1,0,0,3,24
"1138",1,7,0,1,1,1,0,3,60
"1139",1,8,0,1,0,1,1,5,45
"1140",0,2,0,0,0,1,0,1,45
"1141",0,8,1,1,1,1,1,2,54
"1142",0,6,1,0,0,1,0,0,56
"1143",0,7,0,0,0,0,0,3,37
"1144",0,3,0,0,0,0,0,5,32
"1145",0,0,1,0,0,1,0,1,29
"1146",0,2,1,0,1,1,0,3,31
"1147",1,7,0,0,0,1,0,4,39
"1148",0,0,0,0,0,1,0,4,77
"1149",0,0,0,1,1,1,0,3,48
"1150",0,2,0,0,1,1,0,3,41
"1151",0,0,0,1,0,1,0,6,77
"1152",0,0,1,0,1,1,1,2,36
"1153",0,1,1,0,1,1,0,2,23
"1154",0,0,0,0,1,1,0,2,39
"1155",0,0,0,0,1,1,1,3,46
"1156",0,1,1,0,1,1,0,2,21
"1157",0,0,1,0,1,1,0,3,34
"1158",0,7,0,0,0,1,0,0,44
"1159",0,6,1,0,1,1,0,4,54
"1160",0,3,0,0,0,1,1,5,23
"1161",1,1,1,0,1,1,0,0,64
"1162",0,2,0,0,0,1,0,3,43
"1163",0,7,0,0,0,1,1,4,34
"1164",1,2,0,0,1,1,0,6,72
"1165",0,3,0,0,0,1,0,0,66
"1166",0,7,0,1,0,1,0,1,85
"1167",1,3,0,0,1,1,0,5,28
"1168",0,6,0,0,0,1,0,6,52.7439421850645
"1169",0,0,0,0,1,1,1,3,45
"1170",0,1,0,0,0,1,0,3,77
"1171",1,1,0,1,0,1,0,1,47
"1172",1,8,0,1,0,1,0,5,41
"1173",0,7,0,0,1,1,1,5,66
"1174",0,1,0,0,1,1,0,2,37
"1175",0,8,0,1,0,1,0,6,71
"1176",0,2,0,0,1,1,0,6,35
"1177",0,0,1,0,0,1,0,1,73
"1178",0,2,0,0,0,0,0,6,40
"1179",0,2,0,0,1,0,1,2,42
"1180",0,7,1,0,1,0,1,6,37
"1181",0,5,0,0,1,1,0,3,57
"1182",1,3,0,1,0,1,0,3,85
"1183",0,2,1,0,1,1,1,5,39
"1184",0,7,0,0,0,1,0,6,33
"1185",0,0,1,0,1,1,0,2,30
"1186",1,7,0,1,0,1,0,3,56
"1187",1,4.95271183169272,0,0,1,1,0,5,43
"1188",0,7,0,1,0,0,0,2,26
"1189",0,7,0,1,1,0,1,0,52
"1190",1,1,0,1,1,1,0,3,38
"1191",0,3,0,0,1,0,0,3,35
"1192",0,0,1,0,1,1,0,0,28
"1193",0,3,0,1,1,1,0,2,44
"1194",0,3,0,0,1,0,0,0,29
"1195",1,0,0,0,0,1,0,3,58
"1196",1,0,1,0,1,1,0,0,50
"1197",1,3,0,0,1,1,0,5,45
"1198",0,0,1,1,0,1,0,4,61
"1199",0,7,0,1,1,0,0,0,45
"1200",0,5,0,1,1,0,0,0,44
"1201",0,0,0,0,1,1,1,6,63
"1202",0,2,0,0,1,1,0,4,42
"1203",0,0,0,0,0,1,0,3,66
"1204",0,3.26471028597095,1,0,1,0,0,1.74656852993833,48
"1205",0,0,1,0,1,1,1,5,46
"1206",0,0,0,0,1,1,0,4,42
"1207",1,8,0,0,0,1,0,5,19
"1208",0,0,1,0,0,1,1,3,66
"1209",0,7,1,1,0,0,1,1,41
"1210",0,1,0,0,0,1,1,1,38
"1211",0,0,0,0,0,1,0,1,41
"1212",1,7,0,1,0,0,0,1,57
"1213",0,3,1,1,0,0,0,3,28
"1214",0,0,0,0,1,1,0,3,46
"1215",0,3,0,0,0,0,0,0,46
"1216",1,6,0,0,1,1,0,6,43
"1217",1,8,0,1,0,0,0,1,27
"1218",0,1,0,0,1,0,0,0,39
"1219",0,3,0,0,0,1,0,4,38
"1220",0,6,0,1,0,1,0,0,89
"1221",1,5,0,0,1,0,0,4,50
"1222",1,1,0,0,0,1,0,3,36
"1223",0,0,1,0,0,0,0,2,60
"1224",0,1,0,0,1,1,0,5,29
"1225",1,0,1,0,1,1,1,6,63
"1226",1,2,0,0,1,1,1,2,52
"1227",0,2.39943208707998,0,0,0,1,0,3,32
"1228",1,8,0,0,1,1,1,3,41
"1229",1,8,0,0,0,1,0,2,68
"1230",0,2,0,0,0,1,0,3,51
"1231",1,7,0,0,0,1,0,2,27
"1232",0,0,0,0,0,1,0,1,47
"1233",1,8,0,1,0,1,0,1,72
"1234",0,0,0,0,0,1,0,0,46
"1235",1,6,0,0,1,1,0,1,51
"1236",1,5,0,0,0,1,0,3,40
"1237",0,8,0,0,1,0,1,1,41
"1238",0,8,0,1,0,0,0,0,44
"1239",0,2,0,0,0,1,0,3,45
"1240",1,7,0,1,0,1,0,6,52
"1241",0,5,0,0,1,1,1,2,31
"1242",0,7,1,0,0,1,1,6,25
"1243",0,2,0,1,1,1,0,1,59
"1244",0,0,1,0,0,1,0,4,21
"1245",0,0,0,0,0,1,0,5,81
"1246",0,7,0,0,0,1,0,1,31
"1247",0,0,0,0,1,1,0,6,25
"1248",0,6,0,0,1,1,1,5,49
"1249",0,0,0,0,0,0,0,2,33
"1250",0,0,0,0,1,1,0,6,60
"1251",1,7,0,0,1,1,0,3,30
"1252",0,5,0,0,0,0,0,3,34
"1253",0,3,1,0,0,1,0,3,51
"1254",1,4,0,0,0,1,0,5,84
"1255",1,2,0,0,1,1,0,4,27
"1256",0,6,0,1,0,1,1,0,31
"1257",0,3.26471028597095,0,0,0,1,0,3,46
"1258",0,3,0,0,0,1,1,6,29
"1259",0,0,0,0,0,1,0,3,25
"1260",0,4,0,0,0,1,0,1,66
"1261",0,1,0,0,0,0,0,0,34
"1262",1,3,0,1,1,1,0,1,78
"1263",0,0,1,0,0,1,1,3,57
"1264",1,3,0,1,0,1,0,3,84
"1265",0,3,0,0,0,1,0,3,75
"1266",0,6,0,1,0,1,0,1,78
"1267",0,2,0,1,0,1,0,3,38
"1268",0,2,0,0,0,1,0,1,37
"1269",0,3.26471028597095,0,0,1,1,1,6,83
"1270",0,3,0,0,0,1,1,1,48
"1271",0,1,0,1,1,1,0,5,42
"1272",0,5,1,1,1,1,0,3,41
"1273",0,3,1,0,0,1,1,3,55
"1274",0,1,0,0,1,1,0,1,41
"1275",0,2,1,0,1,1,1,4,42
"1276",1,7,0,1,0,1,0,3,19
"1277",0,2,1,0,0,0,1,2,37
"1278",1,2,0,0,0,1,1,1,49
"1279",0,3,0,0,0,1,1,0,48
"1280",0,7,1,1,0,1,1,2,49
"1281",0,5,0,0,0,1,0,3,35
"1282",0,3,1,0,0,1,1,2,56
"1283",0,8,1,1,0,1,0,0,82
"1284",0,1,0,0,0,1,0,2,26
"1285",1,2,1,0,0,1,0,2,70
"1286",0,7,0,0,0,1,0,2,55
"1287",0,6,0,0,1,1,0,2,59
"1288",0,7,1,0,0,1,1,2,38
"1289",0,7,1,0,1,1,1,1,44
"1290",0,7,0,0,0,1,1,3,66
"1291",0,3,1,0,1,1,0,3,52
"1292",0,0,0,1,0,1,0,3,25
